"","DietEcotype","Symbiosis","Habitat","body_ratio","head_ratio","snout_ratio","eye_ratio","peduncle_ratio","anal_fin_ratio","pelvic_fin_ratio","eye_height","snout_angle","peduncle_depth_factor","relative_body_length","source1","source2","source3"
"Stegastes_adustus","B","Farming","rocky-reef",0.49383116829639,0.188321822919301,0.432357409706835,0.338610796214225,0.0171624094205198,0.233214243166742,0.0622991892064747,0.71208944729741,1.24424617559471,1.54775799666277,0.551635973553624,"https://www.fishbase.se/summary/Stegastes-adustus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_albifasciatus","B","Farming","seagrass-rubble-sand",0.468877278749535,0.19648661790452,0.444322001718424,0.41369149585682,0.0182674874078084,0.199316152635598,0.0666143466332156,0.701346718326423,1.24293665357001,1.46053155762391,0.553657395741647,"https://www.fishbase.se/summary/Stegastes-albifasciatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_arcifrons","B","Farming","rocky-reef",0.518774444600281,0.18808374110614,0.353794283833861,0.401608977342058,0.0183521121807642,0.221770678217355,0.0694330447230827,0.732690551460021,1.26885078383751,1.68753333480598,0.546052689060075,"https://www.fishbase.se/summary/Stegastes-arcifrons.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_baldwini","B","Farming","rocky-reef",0.49428163269606,0.185088691739694,0.376401586935942,0.452127113808155,0.0176938036154108,0.255782466904859,0.0875475673858485,0.703472775723756,1.19728889051527,1.36489899937888,0.553011507656174,"https://www.fishbase.se/summary/Stegastes-baldwini.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_beebei","B","Farming","rocky-reef",0.48267458300527,0.220387804734622,0.474056503166719,0.326418348660449,0.0174952955317307,0.252404590121883,0.0663983833367683,0.646835087815563,1.22396732110849,1.35916581780491,0.565807263116592,"https://www.fishbase.se/summary/Stegastes-beebei.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_diencaeus","B","Farming","rocky-reef",0.506130299953796,0.215709631434474,0.430352716370317,0.254714731273014,0.0165005305087539,0.216788937081313,0.0774692769125364,0.710774678220911,1.24916272033885,1.44357791086514,0.55609765751033,"https://www.fishbase.se/summary/Stegastes-diencaeus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_flavilatus","B","No","rocky-reef",0.560352013987256,0.239251461398483,0.510606802433682,0.32456533632111,0.0183315899143885,0.25215764936361,0.0762675656145041,0.567866352916095,1.27023816620869,1.47814979957393,0.557230270584575,"https://www.fishbase.se/summary/Stegastes-flavilatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_fuscus","B","Farming","rocky-reef",0.545732612720711,0.222077321413752,0.491275151800653,0.358942520235956,0.0153560412061595,0.242936920619367,0.0852689260847786,0.588368447398235,1.16558529229383,1.56574239180251,0.554056290705942,"https://www.fishbase.se/summary/Stegastes-fuscus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_imbricatus","B","No","coral-reef",0.525009780530787,0.218036774297565,0.513214265250731,0.351300739552838,0.0195414380515459,0.250807766324184,0.073305698921643,0.622498573699731,1.31437474683457,1.60690846146539,0.558825013484233,"https://www.fishbase.se/summary/Stegastes-imbricatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex","Bosch et al. 2022"
"Stegastes_lacrymatus","B","Farming","seagrass-rubble-sand",0.527952690532841,0.209789933326244,0.534819191693936,0.239152374957107,0.0153360147048909,0.245041045222738,0.102616326875949,0.66897323553772,1.20949603283386,1.7190094129364,0.55172473767357,"https://www.fishbase.se/summary/Stegastes-lacrymatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_leucostictus","B","Farming","seagrass-rubble-sand",0.458518220206601,0.199455919583811,0.495497517822126,0.35623862702745,0.0120411087973026,0.301723872780258,0.0638789877096012,0.640066274188609,1.24445578934818,2.2184598206174,0.547209683056092,"https://www.fishbase.se/summary/Stegastes-leucostictus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_limbatus","B","Farming","rocky-reef",0.478235826206059,0.196706423690379,0.443293900117734,0.38810412180516,0.0179535805558411,0.219954328446968,0.0795510429550173,0.682483523655852,1.23024222578237,1.69032511921993,0.553007266470607,"https://www.fishbase.se/summary/Stegastes-limbatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_lividus","B","Farming","rocky-reef",0.497921747436246,0.194156089206829,0.489955968955717,0.340201110428491,0.0165240201833333,0.231156476851119,0.0879884592995742,0.687713908939838,1.24999178879915,1.81920038751762,0.542170651498254,"https://www.fishbase.se/summary/Stegastes-lividus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_nigricans","B","Farming","coral-reef",0.551240450225638,0.223161136512237,0.515151187701674,0.372295010352741,0.0161317307356894,0.248893923269745,0.0895139754705681,0.615929171285184,1.1058180288949,1.87877899531309,0.551302233149599,"https://www.fishbase.se/summary/Stegastes-nigricans.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_otophorus","B","No","freshwater",0.502343192981642,0.189427958106218,0.461893888085696,0.359344245186208,0.0234230391500135,0.226641510168024,0.0676007012348453,0.718589853903602,1.3493192954715,1.52444482920979,0.551293523407197,"https://www.fishbase.se/summary/Stegastes-otophorus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_partitus","B","No","coral-reef",0.490185144306068,0.224335120717833,0.43225909442686,0.389729349583867,0.023354950596133,0.253939067805378,0.101366160815942,0.677098153992337,1.29305611339957,1.44321699227524,0.56263388124553,"https://www.fishbase.se/summary/Stegastes-partitus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_pelicieri","B","Farming","rocky-reef",0.491040581793308,0.195876817715295,0.390583365354039,0.423837745269185,0.0149386572134076,0.220557770061244,0.0438557247778903,0.690102606162076,1.21942946619936,1.80771476934023,0.541496684331391,"https://www.fishbase.se/summary/Stegastes-pelicieri.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_pictus","B","Farming","rocky-reef",0.473395896925261,0.212150267419832,0.376572077523623,0.432329145982431,0.0194475913423191,0.240219849180973,0.0551464529790636,0.709022968321408,1.20452667246563,1.76364628978512,0.55436185481656,"https://www.fishbase.se/summary/Stegastes-pictus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_planifrons","B","Farming","coral-reef",0.53477273317123,0.196028321220879,0.492820001692729,0.326901393737835,0.0155485609411535,0.256503004258056,0.0602961386639268,0.648202481792043,1.23082572857624,1.56110795482888,0.550259350720121,"https://www.fishbase.se/summary/Stegastes-planifrons.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_punctatus","B","Farming","coral-reef",0.479311244798907,0.208205594179683,0.542442896039835,0.34868106722333,0.0172277451642814,0.243288491629001,0.0602120170602971,0.677332323032431,1.23181779223967,1.77174739612588,0.551070250899957,"https://www.fishbase.se/summary/Stegastes-punctatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_rectifraenum","B","Farming","rocky-reef",0.528474547008293,0.175845936990649,0.407209685513612,0.409081171789886,0.0177612710073043,0.271862911455703,0.0630598839017927,0.704250546664581,1.33036341670925,1.55878500705949,0.543634114581022,"https://www.fishbase.se/summary/Stegastes-rectifraenum.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_rocasensis","B","Farming","rocky-reef",0.488028593783604,0.213441805895297,0.430837934814897,0.449245678598116,0.015734591505747,0.257285026193102,0.0828635057547689,0.672227622242475,1.16045383341813,1.78854140803063,0.551651357463162,"https://www.fishbase.se/summary/Stegastes-rocasensis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_sanctipauli","B","Farming","coral-reef",0.40108282838344,0.181850548265624,0.407387061864109,0.446105037621852,0.0185747606969021,0.225695141979723,0.100480969264791,0.79235695662932,1.21818703068474,1.22777212773184,0.561507252713539,NA,"ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_variabilis","B","No","coral-reef",0.46659678939712,0.181435128521691,0.419504229209729,0.372146291457651,0.0178880790926496,0.233329746878463,0.0612081649336191,0.731769315174914,1.26748309087123,1.44827637701389,0.549436792306849,"https://www.fishbase.se/summary/Stegastes-variabilis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Stegastes_xanthurus","B","No","coral-reef",0.48711741470686,0.237056673244993,0.489317618011642,0.330616076357928,0.0188688685267809,0.279807953406599,0.0560965861497751,0.64788952061174,1.20729987599787,1.59598767707656,0.562575892688067,"https://www.fishbase.se/summary/Stegastes-xanthurus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Teixeirichthys_jordani","P","No","seagrass-rubble-sand",0.256583036151161,0.210694505866152,0.509624727350124,0.417798740934724,0.0328940285251727,0.248432290133332,0.0554907804985081,0.897252386969109,1.17142531408985,1.02080596038131,0.603082048693442,"https://www.fishbase.se/summary/Teixeirichthys-jordani.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_maafu","I","No","coral-reef",0.496216604556649,0.185280654212299,0.399221082537433,0.481018690600789,0.0144723391139356,0.325786665326122,0.0793180697194341,0.715814793260249,1.24528855089897,1.74898939367972,0.542731533647883,NA,"ReefLifeSurvey, FishesOfAustralia, Reeflex",NA
